drug,target,value
1155,96,5.3
1155,98,6.3
1155,100,6.1
1155,109,5.7
1155,118,6.2
1155,124,5
1155,125,6.8
1155,142,5.5
1155,143,5.3
1155,162,6
1156,10,5.8
1156,118,7.8
1157,1,7.1
1157,5,5.4
1157,8,6.7
1157,14,5.2
1157,17,5.8
1157,32,5.9
1157,33,5.2
1157,39,6.4
1157,40,5.3
1157,42,6.3
1157,45,7
1157,53,6.4
1157,54,5.2
1157,55,5.7
1157,57,5.1
1157,59,5.3
1157,61,5.3
1157,73,5.2
1157,74,5.6
1157,75,6.3
1157,79,6
1157,80,5.8
1157,83,6
1157,85,6.6
1157,88,8.4
1157,98,7.2
1157,106,5.1
1157,112,5.3
1157,114,6.4
1157,117,5.7
1157,118,6.1
1157,121,6.1
1157,125,6.5
1157,138,5.6
1157,142,5.7
1157,143,5.1
1157,150,5.8
1157,161,5.1
1158,3,5.9
1158,5,6.4
1158,8,5.1
1158,15,5.2
1158,37,5.5
1158,38,6.8
1158,39,5.1
1158,42,5.3
1158,44,6.4
1158,45,7.6
1158,54,5.4
1158,58,5.7
1158,61,5.5
1158,79,6.3
1158,80,6.2
1158,85,5.3
1158,87,6.1
1158,88,5.2
1158,100,5.8
1158,101,5.5
1158,131,6
1158,141,6
1159,79,7
1159,87,5.4
1160,2,4.1
1160,26,4.8
1160,27,4.4
1160,29,4.9
1160,34,4.2
1160,36,4.7
1160,49,4.6
1160,64,4.6
1160,66,4.1
1160,70,4
1160,79,4.7
1160,80,4.5
1160,87,4
1160,88,4.6
1160,89,4.2
1160,90,4.4
1160,94,4.3
1160,108,4
1160,117,4.7
1160,118,4.5
1160,119,4.5
1160,124,4.3
1160,127,4.2
1160,131,4.5
1161,5,5.5
1161,7,5.4
1161,10,6.1
1161,23,5.4
1161,29,5.6
1161,37,7
1161,38,6.7
1161,45,6.8
1161,83,5.3
1161,96,6.5
1161,98,5.3
1161,103,5.6
1161,107,6.1
1161,118,6
1161,124,6.4
1161,142,5.9
1161,144,5.3
1162,1,6.1
1162,7,6.4
1162,10,6.7
1162,14,5.3
1162,16,5.7
1162,23,5.3
1162,29,5.7
1162,33,5.3
1162,37,7.1
1162,38,7
1162,41,5.5
1162,43,5.8
1162,45,6.1
1162,49,7.1
1162,70,5.8
1162,71,6.9
1162,73,5.2
1162,74,5.6
1162,76,6.3
1162,79,5.5
1162,80,5.2
1162,83,5.4
1162,88,6.6
1162,96,6.5
1162,99,5.6
1162,101,5.6
1162,103,5.8
1162,107,5.9
1162,110,6
1162,115,6.4
1162,117,5
1162,118,5.8
1162,121,6.3
1162,123,6.1
1162,124,6.6
1162,125,5.7
1162,131,6.1
1162,142,6.8
1163,12,6.5
1163,34,6.1
1163,80,5.8
1163,92,6.6
1163,98,5.6
1163,113,6.8
1163,162,6.8
1164,2,4
1164,27,4.5
1164,31,4.6
1164,36,4.4
1164,59,4.1
1164,79,4.6
1164,80,4.3
1164,88,4.8
1164,98,4.3
1164,109,4.3
1164,127,4.3
1164,128,4
1164,131,4.6
1164,136,4.4
1164,148,4.2
1165,9,4.1
1165,35,4.3
1165,64,4.5
1165,88,4.5
1165,90,4.1
1165,119,4.4
1165,135,4.1
1166,8,5.2
1166,32,8.2
1166,38,6.7
1166,53,6.1
1166,55,6.4
1166,74,6.2
1166,80,7.2
1166,88,7.9
1166,92,5.2
1166,96,6.1
1166,97,5.7
1167,17,6.6
1167,18,5.2
1167,19,5.4
1167,28,8.4
1167,39,6.6
1167,41,5.9
1167,50,8.3
1167,53,6.4
1167,73,6.2
1167,95,7.3
1167,101,5.3
1167,108,5.8
1167,112,6.2
1167,119,6.7
1167,168,6.2
1167,169,5.9
1168,17,5.4
1168,28,6.5
1168,50,7.5
1168,95,5.7
1168,118,5.7
1169,7,5.1
1169,12,5.9
1169,24,5.3
1169,26,6.2
1169,37,5.5
1169,38,5.6
1169,39,5.2
1169,53,5.4
1169,92,6.5
1169,96,5.2
1169,98,5.7
1169,103,5.1
1169,113,5.6
1169,151,5.1
1170,8,4.8
1170,10,5.4
1170,18,4.9
1170,64,4.9
1170,66,5.3
1170,67,5.1
1170,73,5.3
1170,103,5.4
1170,112,5.1
1171,10,4.9
1171,64,5.3
1172,5,6.1
1172,8,5.2
1172,33,5.7
1172,38,5.3
1172,44,6.5
1172,61,5.8
1172,62,5.4
1172,72,7.3
1172,79,5.4
1172,80,6.2
1172,87,5.2
1172,88,5.8
1172,101,5.7
1172,110,6.3
1173,8,5.7
1173,10,5.6
1173,15,5.1
1173,18,5.1
1173,23,5.4
1173,29,5.4
1173,32,7.5
1173,37,5.3
1173,39,6.4
1173,45,7.5
1173,53,7.2
1173,58,5.6
1173,65,6.2
1173,73,5.5
1173,83,5.5
1173,85,6.4
1173,92,5.3
1173,96,5.1
1173,97,5.3
1173,98,6.3
1173,99,5.3
1173,100,6.3
1173,112,5.3
1173,117,5.5
1173,118,5.7
1173,139,5.9
1173,142,5.5
1173,144,6
1173,153,5.6
1173,161,5.1
1173,164,5.8
1174,53,5.6
1174,92,5.4
1174,162,5.4
1175,9,6
1175,53,6
1175,64,7.7
1175,67,7
1175,155,5.4
1176,1,6.2
1176,2,6.2
1176,3,6.7
1176,7,7.6
1176,10,6.1
1176,11,5.5
1176,17,5.3
1176,23,7
1176,26,8.6
1176,28,6.1
1176,29,6.8
1176,33,6.4
1176,34,6.2
1176,37,5.4
1176,38,5.8
1176,43,6.6
1176,49,7.3
1176,50,6.4
1176,51,6.1
1176,60,7.2
1176,63,6.4
1176,64,5.4
1176,65,6.4
1176,68,5.9
1176,70,6.3
1176,73,5.7
1176,82,8.2
1176,84,5.3
1176,85,7.4
1176,88,6.1
1176,92,6.9
1176,96,5.5
1176,97,7.9
1176,98,6.1
1176,99,6.7
1176,100,5.4
1176,103,6
1176,106,6.2
1176,107,5.4
1176,112,6
1176,113,6.8
1176,114,6
1176,115,6.1
1176,116,6.6
1176,117,6.1
1176,118,6.9
1176,122,5.7
1176,133,5.8
1176,134,5.5
1176,135,6.9
1176,138,5.6
1176,140,6
1176,142,7.1
1176,143,7.5
1176,149,6.3
1177,2,6.3
1177,3,5.7
1177,9,6
1177,13,6.8
1177,23,7
1177,28,5.9
1177,29,6.6
1177,33,6.7
1177,38,5.7
1177,43,6.6
1177,49,6.9
1177,50,6.7
1177,56,6.6
1177,66,5.1
1177,68,6.7
1177,70,5.4
1177,72,6.6
1177,80,6.6
1177,81,6.4
1177,82,7.9
1177,88,6.4
1177,98,5.3
1177,99,6.7
1177,101,7.9
1177,105,6.5
1177,106,6.3
1177,110,7.3
1177,116,6.6
1177,117,5.1
1177,128,6.3
1177,132,6
1177,133,5.3
1177,137,6.9
1177,139,6
1177,142,6.7
1177,143,8.1
1177,149,6.8
1177,158,7.2
1177,166,7.2
1178,2,5.7
1178,14,5.4
1178,17,5.4
1178,29,5.6
1178,33,6.1
1178,41,5.4
1178,43,5.3
1178,55,5.1
1178,57,5.2
1178,80,5.1
1178,82,7.4
1178,88,6
1178,92,5.2
1178,98,5.2
1178,99,5.4
1178,101,6.6
1178,106,5.1
1178,114,5.3
1178,117,5.1
1178,118,5.5
1178,143,6.9
1178,144,5.7
1179,29,4
1179,129,4.1
1180,79,4
1180,88,4.3
1181,27,4.1
1181,127,4.1
1182,15,5.2
1182,18,5.6
1182,19,5.4
1182,20,5.7
1182,24,5.1
1182,92,5.3
1182,144,5.1
1183,1,5.6
1183,27,6.7
1183,35,6.7
1183,37,7
1183,38,6.8
1183,88,6.5
1183,98,6.5
1183,117,5.5
1183,124,5.9
1184,38,6.3
1184,59,5.2
1185,5,7.7
1185,7,5.5
1185,8,6.1
1185,12,6.9
1185,15,5.4
1185,18,6
1185,19,5.6
1185,20,5.7
1185,23,5.8
1185,24,5.4
1185,26,6.5
1185,29,5.6
1185,37,6.9
1185,38,5.6
1185,39,5.6
1185,40,5.4
1185,45,6.9
1185,46,6
1185,63,5.8
1185,64,5.8
1185,73,5.5
1185,83,5.5
1185,84,7.1
1185,92,5.9
1185,96,6.2
1185,97,5.6
1185,98,5.8
1185,99,5.7
1185,100,8.1
1185,107,6
1185,109,7.4
1185,110,5.8
1185,117,6.2
1185,118,5.6
1185,124,6.8
1185,142,5.8
1185,151,5.7
1185,157,5.1
1186,108,4.5
1186,136,4.3
1187,2,4.1
1187,27,4.1
1187,29,4.7
1187,37,5.1
1187,38,5.9
1187,49,4
1187,70,4.2
1187,79,4.3
1187,88,5.1
1187,93,4.3
1187,108,4.5
1187,119,4.1
1187,124,5.5
1188,88,4.5
1188,108,4.3
1188,124,4.3
1189,3,6.2
1189,23,5.4
1189,37,8.3
1189,38,8
1189,65,7
1189,92,5.2
1189,96,6.3
1189,98,5.3
1189,113,5.6
1189,129,6.2
1190,5,5.8
1190,40,4.4
1190,88,6
1190,117,5.1
1190,142,4.9
1191,34,5.9
1191,44,5.7
1191,55,6.2
1191,59,5.4
1191,61,5.4
1191,71,6
1191,72,6.5
1191,74,5.5
1191,80,5.9
1191,92,5.1
1191,97,6.3
1191,110,6.1
1191,116,5.8
1191,118,6.2
1191,121,7
1191,125,5.7
1191,142,5.7
1192,1,6.3
1192,5,5.9
1192,29,5.2
1192,37,5.4
1192,45,5.8
1192,72,5.8
1192,80,7.1
1192,87,6.2
1192,88,6.4
1192,100,5.7
1192,101,5.4
1193,45,6.1
1193,72,5.8
1193,80,6.3
1193,87,5.6
1193,100,5.4
1194,2,7
1194,3,5.8
1194,6,6.4
1194,10,6.5
1194,39,5.8
1194,59,5.6
1194,71,5.5
1194,81,5.6
1194,91,5.5
1194,92,5.3
1194,108,6.5
1194,109,5.4
1194,110,5.9
1194,118,6.1
1194,126,6.4
1194,129,5.7
1194,130,6.7
1194,131,6
1194,135,5.8
1195,4,4.1
1195,5,4.1
1195,6,4
1195,26,4.5
1195,27,4.3
1195,30,4.1
1195,39,4.3
1195,47,4.2
1195,59,4
1195,79,4.2
1195,88,4.7
1195,90,4.8
1195,91,4.4
1195,92,4.1
1195,98,4.2
1195,108,4.7
1195,109,5.2
1195,110,5.4
1195,118,5.9
1195,119,5
1195,124,4.4
1195,128,4.2
1195,142,4.8
1195,162,4.4
1196,14,5.4
1196,41,5.4
1196,44,5.7
1196,57,5.9
1197,1,5.3
1197,14,5.2
1197,17,5.1
1197,28,6.1
1197,41,5.2
1197,43,5.5
1197,55,5.4
1197,56,5.9
1197,57,6
1197,61,6
1197,75,5.9
1197,80,6.4
1197,83,6.3
1197,87,5.2
1197,88,6.5
1197,92,5.5
1197,98,6.1
1197,100,5.5
1197,107,5.4
1197,118,5.5
1197,124,5.1
1197,125,7
1197,162,5.4
1197,163,5.4
1198,1,5.3
1198,28,5.9
1198,38,5.2
1198,39,5.1
1198,53,5.5
1198,80,5.9
1198,85,5.2
1198,88,6.3
1198,95,6
1198,98,5.8
1199,21,5.2
1199,61,5.3
1199,80,6.1
1199,88,5.7
1199,95,6.1
1200,1,4.4
1200,27,4.7
1200,79,4.7
1200,88,5.1
1200,98,4.4
1200,117,4.2
1201,7,7.9
1201,12,8.9
1201,13,7.8
1201,14,8
1201,16,5.6
1201,17,7.6
1201,20,5.7
1201,21,6.2
1201,23,5.5
1201,24,6.4
1201,26,8.4
1201,31,6.4
1201,32,8
1201,33,7.1
1201,39,8.1
1201,41,8.3
1201,42,6.8
1201,43,5.7
1201,45,6.5
1201,46,6
1201,50,5.9
1201,52,7.5
1201,53,7.7
1201,54,7.1
1201,55,6.2
1201,56,7.1
1201,57,7
1201,59,7.2
1201,61,8.4
1201,62,6.1
1201,64,5.4
1201,66,7.8
1201,67,6.7
1201,68,7.5
1201,69,6.9
1201,73,7.2
1201,79,5.6
1201,83,7.2
1201,84,6.2
1201,85,7.9
1201,96,8
1201,97,6.4
1201,99,7.1
1201,100,6.6
1201,101,6.7
1201,102,7.5
1201,103,7.1
1201,104,6.6
1201,105,7.8
1201,107,7.5
1201,108,7.9
1201,110,5.8
1201,112,7.1
1201,113,6.1
1201,114,7.6
1201,118,5.5
1201,121,6.4
1201,122,5.8
1201,124,7.2
1201,125,6.3
1201,127,5.7
1201,138,7.2
1201,140,6.5
1201,142,5.6
1201,144,6.3
1201,149,5.8
1201,150,6.5
1201,151,5.8
1201,157,8.2
1201,166,7.1
1202,64,6.7
1202,88,5.9
1202,92,5.5
1202,117,6.2
1202,126,6
1202,127,5.9
1203,2,7.6
1203,3,6.6
1203,21,5.1
1203,44,8.4
1203,63,8.2
1203,75,7.5
1203,111,5.3
1203,137,6.2
1204,4,4
1204,7,4.1
1204,26,4.1
1204,27,4.3
1204,28,4.1
1204,37,4
1204,38,4.5
1204,48,4.1
1204,51,4
1204,59,4.2
1204,64,5.4
1204,66,4.2
1204,81,4.8
1204,88,5.1
1204,92,4.9
1204,109,4.3
1204,110,4.1
1204,117,5.4
1204,127,4
1204,129,4.2
1204,131,4.4
1204,135,4.1
1205,2,8.3
1205,3,7.5
1205,23,7.9
1205,29,9
1205,49,9.2
1205,60,7.8
1205,63,7.2
1205,65,7.1
1205,110,8.9
1205,129,6.7
1205,133,6.9
1205,137,8.8
1206,1,5.2
1206,14,5.9
1206,15,5.1
1206,20,5.1
1206,21,5.2
1206,25,6.5
1206,33,5.6
1206,38,5.5
1206,40,5.4
1206,41,5.9
1206,52,5.1
1206,55,5.8
1206,57,5.8
1206,59,5.8
1206,61,5.8
1206,66,5.1
1206,69,5.2
1206,71,5.9
1206,74,5.9
1206,75,5.3
1206,82,5.5
1206,88,6.4
1206,92,6
1206,96,5.3
1206,98,6.1
1206,111,5.6
1206,113,5.4
1206,114,5.9
1206,124,5.1
1206,125,5.5
1206,140,5.6
1206,142,5.7
1206,143,5.5
1206,144,5.4
1206,150,5.8
1206,153,5.5
1206,156,5.5
1206,157,5.5
1206,161,5.5
1206,162,5.9
1206,163,5.8
1207,5,6
1207,23,5.4
1207,37,5.4
1207,38,5.5
1207,45,5.2
1207,52,5.3
1207,74,6
1207,80,5.4
1207,85,5.7
1207,87,5
1207,88,6.1
1207,92,6.1
1207,96,6.1
1207,97,5.5
1207,98,6.2
1207,100,5.2
1207,109,6.2
1207,110,5.7
1207,113,6.4
1207,125,5.6
1207,162,6.5
1208,1,5.8
1208,2,6.1
1208,3,6.1
1208,5,5.6
1208,10,5.9
1208,26,5.8
1208,27,6.2
1208,28,6.2
1208,29,6.9
1208,31,5.7
1208,34,5.5
1208,35,6.8
1208,37,6.6
1208,38,6.6
1208,49,5.6
1208,51,6
1208,52,5.5
1208,59,5.9
1208,65,5.8
1208,71,5.5
1208,78,5.3
1208,80,5.5
1208,86,5.6
1208,88,6.9
1208,89,6.6
1208,90,5.9
1208,94,5.9
1208,98,6.3
1208,109,6.6
1208,110,5.5
1208,117,5.9
1208,118,6.5
1208,119,6
1208,124,6.9
1208,127,5.6
1208,128,6
1208,129,6.6
1208,131,6
1208,136,6.8
1209,1,4.3
1209,2,5.4
1209,10,4.3
1209,79,5.1
1209,88,6
1209,90,4.2
1209,108,5.7
1209,124,6.2
1209,131,4.1
1209,136,4.8
1210,1,4.3
1210,2,5
1210,6,4.2
1210,7,4.3
1210,10,4.8
1210,27,4.8
1210,35,4.4
1210,36,4.7
1210,48,4.2
1210,49,4.1
1210,64,4.9
1210,70,4.2
1210,71,4.3
1210,78,4.3
1210,79,4.7
1210,80,4
1210,88,5.3
1210,89,4.3
1210,90,4.8
1210,91,4
1210,98,4.8
1210,106,4.2
1210,108,4.5
1210,117,5.4
1210,118,4.2
1210,119,4.4
1210,124,4.8
1210,127,4.5
1210,128,4.1
1210,129,4.2
1210,131,4.5
1210,135,4.2
1210,136,4.4
1210,148,4.2
1210,155,4.6
1211,3,6.1
1211,5,5.7
1211,11,8.2
1211,15,5.5
1211,23,7
1211,29,5.9
1211,33,6.5
1211,39,6.2
1211,44,6
1211,53,5.7
1211,58,6.3
1211,59,6.1
1211,60,6.5
1211,63,6.2
1211,70,5.3
1211,73,5.5
1211,86,7.5
1211,106,5.7
1211,112,5.7
1211,118,6.2
1211,131,6.5
1211,140,5.6
1212,11,7.1
1212,23,5.7
1212,33,5.6
1212,39,5.9
1212,44,6.6
1212,53,6.4
1212,55,5.2
1212,58,5.9
1212,63,6
1212,70,5.4
1212,71,6
1212,85,5.5
1212,86,7
1212,87,5.6
1212,99,5.2
1212,100,5.5
1212,110,6.2
1212,118,5.6
1212,131,6.2
1212,147,6.1
1213,15,6.2
1213,34,5.9
1213,37,5.9
1213,38,5.4
1213,44,5.8
1213,53,5.2
1213,55,5.3
1213,56,5.9
1213,71,6.5
1213,96,5.1
1213,98,5.2
1214,15,5
1214,37,5.5
1214,38,5.2
1215,39,4.4
1215,88,4.2
1216,26,5
1216,27,4.1
1216,39,4.4
1216,79,4.9
1216,88,4.6
1216,117,4.1
1216,155,4.1
1217,51,4.2
1217,81,4.3
1217,88,4.7
1217,90,4.1
1217,127,4.1
1218,12,5.7
1218,162,4.3
1219,1,5.7
1219,5,5.4
1219,7,6.3
1219,14,6.2
1219,17,5.9
1219,18,7.7
1219,33,6.6
1219,37,5.9
1219,38,5.7
1219,41,6.1
1219,42,5.7
1219,45,5.8
1219,54,5.4
1219,57,5.5
1219,61,5.9
1219,66,6.7
1219,68,6.2
1219,80,6.5
1219,82,6.4
1219,83,5.2
1219,87,6.3
1219,88,5.5
1219,92,5.7
1219,96,6.5
1219,98,5.5
1219,99,6.9
1219,100,5.6
1219,101,6.3
1219,107,6.6
1219,113,5.3
1219,124,5.8
1219,138,6.2
1219,150,6
1219,162,5.6
1220,1,6.1
1220,7,6.2
1220,8,5.3
1220,14,6.1
1220,17,5.3
1220,18,7.3
1220,33,6.6
1220,37,6.2
1220,38,6.2
1220,41,6.2
1220,44,6.4
1220,45,5.7
1220,52,5.2
1220,55,5.8
1220,57,5.8
1220,61,6.2
1220,62,5.4
1220,66,6.9
1220,80,6
1220,83,5.3
1220,92,5.4
1220,96,6.2
1220,98,5.6
1220,99,6.7
1220,100,5.8
1220,101,5.7
1220,107,6
1220,112,5.2
1220,118,5.6
1220,124,5.6
1220,138,5.6
1220,141,5.8
1220,150,6.1
1220,162,5.9
1221,1,4.1
1221,2,4.3
1221,4,4.1
1221,7,4
1221,8,4.5
1221,26,4.1
1221,27,4.6
1221,28,4.2
1221,29,4.4
1221,34,4.3
1221,35,4.3
1221,36,4.5
1221,37,4
1221,38,4.2
1221,39,5.1
1221,47,4.2
1221,51,4
1221,66,4.3
1221,71,4.1
1221,79,4.1
1221,88,4.6
1221,90,4.7
1221,91,4.4
1221,98,4.3
1221,108,4.4
1221,109,4.2
1221,117,4
1221,119,4.1
1221,124,4.7
1221,127,4.6
1221,128,4.3
1221,131,4.4
1222,6,4.1
1222,8,4.4
1222,27,4.4
1222,29,4.3
1222,35,4.5
1222,39,4.7
1222,88,4.9
1222,108,4.4
1223,92,4.1
1223,110,4.8
1224,64,6
1224,88,5.7
1224,106,5.5
1224,117,6
1224,127,5.6
1225,1,5.2
1225,12,6
1225,14,5.4
1225,15,5.1
1225,16,5.7
1225,17,5.6
1225,18,6
1225,19,5.3
1225,25,5.7
1225,28,6
1225,33,5.6
1225,41,5.2
1225,52,5.1
1225,53,5.6
1225,57,5.4
1225,59,5.3
1225,61,5.1
1225,66,5.5
1225,73,5.4
1225,85,5.5
1225,87,5.4
1225,97,5.1
1225,99,5.4
1225,101,5.5
1225,104,6
1225,111,5.1
1225,114,5.3
1225,150,5.1
1226,12,6.1
1226,14,5.5
1226,18,5.8
1226,28,6
1226,33,5.1
1226,41,5.4
1226,43,5.1
1226,57,5.6
1226,73,6.2
1226,87,5
1226,104,5.5
1227,71,5.5
1227,108,7.9
1228,1,5.1
1228,5,5.8
1228,7,5.8
1228,10,6.3
1228,12,6.6
1228,13,6.2
1228,14,6.3
1228,17,5.6
1228,21,5.2
1228,25,5.1
1228,26,6.7
1228,33,5.3
1228,37,6.5
1228,38,6.3
1228,39,5.3
1228,41,5.9
1228,45,5.3
1228,52,5.3
1228,53,6.1
1228,55,6.1
1228,57,6
1228,71,6.7
1228,72,5.8
1228,73,5.6
1228,74,5.8
1228,80,6.2
1228,82,5.2
1228,83,5.7
1228,85,5.2
1228,88,6.2
1228,92,7.2
1228,97,5.1
1228,98,6
1228,99,5.7
1228,100,5.5
1228,101,5.9
1228,103,5.9
1228,109,6
1228,110,6.8
1228,112,5.6
1228,113,6.2
1228,114,6.2
1228,117,5.4
1228,118,5.6
1228,123,6.1
1228,125,6.2
1228,142,5.9
1228,143,5.5
1228,162,7.3
1229,2,5.6
1229,8,6
1229,15,7
1229,18,5.1
1229,37,5.1
1229,38,5.5
1229,39,5.3
1229,53,5.3
1229,72,5.8
1229,84,6.7
1229,92,5.1
1229,99,5.1
1229,117,5.1
1230,13,5.8
1230,15,5.1
1230,16,5.6
1230,21,5.9
1230,25,5.9
1230,33,5.1
1230,40,5.7
1230,41,5.4
1230,52,5.7
1230,54,5.8
1230,55,5
1230,61,5.5
1230,62,5.1
1230,64,5.2
1230,66,6
1230,69,5.8
1230,73,5.3
1230,80,5.9
1230,82,5.9
1230,87,5
1230,92,5.2
1230,96,6
1230,101,5.8
1230,111,5.5
1230,112,5.5
1230,114,5.4
1230,122,5.9
1230,123,6.3
1230,125,5.4
1230,140,5.2
1230,143,5.9
1230,150,5.5
1230,153,5.8
1230,157,5.6
1230,158,5.9
1230,161,5.8
1231,57,5.1
1231,92,5.7
1232,12,6.7
1232,27,4.2
1232,79,4.5
1232,80,4.2
1232,88,5.3
1232,89,4.2
1232,109,4.1
1232,118,4.3
1232,119,4.6
1232,127,4.2
1232,129,4.2
1233,4,5.8
1233,29,5.7
1233,34,5.3
1233,36,5.4
1233,37,5.4
1233,38,5.5
1233,59,5.6
1233,64,6.2
1233,65,5.3
1233,70,5.4
1233,78,5.3
1233,91,5.6
1233,92,5.4
1233,106,5.5
1233,108,5.4
1233,109,5.3
1233,119,5.6
1233,127,5.6
1233,130,5.7
1233,148,5.5
1233,155,5.4
1233,156,5.5
1234,2,5.7
1234,3,5.8
1234,10,5.9
1234,15,5.3
1234,23,6.4
1234,29,5.7
1234,32,7
1234,37,8.1
1234,38,7.7
1234,39,5.7
1234,49,6.4
1234,53,5.6
1234,63,6.9
1234,64,5.4
1234,65,7.2
1234,67,5.9
1234,73,6.2
1234,92,5.6
1234,96,7
1234,98,5.3
1234,99,6.2
1234,103,6.2
1234,110,5.8
1234,112,6
1234,113,6.4
1234,117,5.1
1234,118,5.2
1234,124,5.8
1234,129,6.8
1234,133,6
1234,142,6.4
1235,1,6.5
1235,2,7.6
1235,3,7
1235,7,7.2
1235,8,6
1235,10,7.1
1235,11,7.6
1235,13,6.9
1235,14,6
1235,15,5.3
1235,16,6.4
1235,17,6.2
1235,19,6.3
1235,20,5.5
1235,21,5.6
1235,23,7
1235,26,7.2
1235,28,8.4
1235,29,6.5
1235,31,6.8
1235,33,7.3
1235,34,6.6
1235,37,6.1
1235,38,5.5
1235,39,6.1
1235,40,5.4
1235,41,6
1235,43,5.7
1235,44,7.9
1235,49,6.7
1235,50,6.8
1235,51,7.8
1235,52,5.5
1235,53,5.3
1235,57,5.2
1235,59,6.5
1235,60,7.8
1235,61,6.6
1235,63,7.6
1235,64,5.6
1235,65,7.6
1235,66,5.7
1235,67,6.3
1235,68,5.9
1235,70,7
1235,71,8.5
1235,72,7.1
1235,73,7
1235,75,5.5
1235,76,7.5
1235,78,7
1235,80,7.3
1235,81,8.1
1235,85,6.7
1235,86,7.6
1235,87,5.1
1235,88,7.3
1235,95,7.3
1235,96,5.5
1235,97,6.2
1235,99,7.3
1235,101,6.6
1235,102,6.3
1235,103,7.1
1235,105,6.4
1235,106,5.5
1235,107,5.2
1235,110,7.3
1235,111,5.3
1235,112,7.1
1235,114,5.2
1235,115,7.2
1235,116,7.7
1235,117,6.7
1235,118,7.3
1235,121,8.3
1235,123,7.8
1235,125,6.5
1235,128,6.9
1235,129,6.6
1235,131,8.5
1235,133,8.1
1235,134,6.4
1235,139,7
1235,141,6
1235,142,7.9
1235,146,6.8
1235,147,5.8
1235,149,7.6
1235,150,5.6
1236,10,6.6
1236,34,7.1
1236,118,7.3
1236,128,7.5
1237,10,6.1
1237,34,6.9
1237,118,7
1238,8,6.1
1238,10,5.2
1238,15,5.9
1238,18,5.6
1238,24,4.9
1238,38,6.6
1238,40,5
1238,58,6
1238,63,5.7
1238,66,5.4
1238,70,5
1238,73,5.1
1238,85,5.6
1238,92,4.7
1238,96,4.9
1238,107,5
1238,112,5.2
1238,161,5.1
1239,1,6.3
1239,2,5.6
1239,8,5.3
1239,17,5.1
1239,23,5.3
1239,29,5.1
1239,37,7.5
1239,38,6.8
1239,43,5
1239,56,5.9
1239,83,5.6
1239,88,6.2
1239,96,5.8
1239,98,5.6
1239,101,5.8
1239,107,6.1
1239,124,5.5
1240,1,5.2
1240,88,5.3
1240,92,5.2
1241,10,5.3
1241,70,5
1241,73,4.9
1241,92,5.4
1241,96,4.7
1241,103,5.2
1241,107,4.8
1241,112,5.4
1241,113,5.2
1242,2,5.9
1242,39,5.4
1242,53,5.6
1242,66,5.5
1242,87,5.8
1242,92,5.6
1242,96,5.2
1242,100,5.8
1243,1,5.1
1243,3,5.8
1243,7,5.7
1243,13,6.2
1243,14,5.2
1243,15,5.4
1243,16,6.3
1243,17,6
1243,18,5.1
1243,20,5.4
1243,21,5.2
1243,29,5.2
1243,31,5.9
1243,39,5.7
1243,40,5.4
1243,41,5.7
1243,42,5.6
1243,43,5.2
1243,52,5.8
1243,53,5.8
1243,54,5.6
1243,56,6
1243,58,6.2
1243,59,5.7
1243,60,6.2
1243,61,5.1
1243,62,5.8
1243,64,7
1243,66,5.7
1243,68,7.1
1243,72,6.6
1243,73,5.6
1243,76,6.1
1243,78,6.1
1243,79,5.5
1243,80,6.3
1243,82,5.2
1243,84,5.2
1243,85,5.6
1243,87,7
1243,88,5.8
1243,92,5.7
1243,96,5.5
1243,97,5.4
1243,99,5.4
1243,100,6.7
1243,101,6.1
1243,103,7.7
1243,105,5.8
1243,111,5.1
1243,112,5.6
1243,114,5.2
1243,117,5.5
1243,118,5.3
1243,122,5.3
1243,123,6.1
1243,124,5.2
1243,125,6.3
1243,138,5.7
1243,140,5.2
1243,143,5.1
1243,150,5.6
1243,153,5.7
1243,156,5.5
1243,157,5.4
1243,161,5.4
1243,162,5.3
1243,166,6.3
1244,22,5.8
1244,44,5.8
1244,47,6.1
1244,76,5.9
1244,95,5.9
1244,97,5.4
1244,123,5.8
1245,43,5.1
1245,95,5.8
1245,97,5.6
1245,123,6.4
1246,1,4.7
1246,6,4.3
1246,7,4.7
1246,8,4.3
1246,9,4.6
1246,10,4.5
1246,26,4.6
1246,27,5
1246,30,4.2
1246,35,4.9
1246,36,4.8
1246,38,4.3
1246,39,4.2
1246,47,4
1246,48,4.5
1246,49,4.6
1246,59,4.4
1246,64,5.6
1246,66,4.1
1246,70,4.1
1246,71,4.2
1246,78,4.1
1246,79,4.7
1246,80,4.5
1246,81,4.2
1246,87,4.5
1246,88,5.4
1246,89,4.4
1246,90,5
1246,92,4
1246,93,4.1
1246,94,4.1
1246,98,5.2
1246,106,5
1246,108,5
1246,109,4.1
1246,117,5
1246,118,4.1
1246,119,4.7
1246,124,4.9
1246,127,4.9
1246,128,4.3
1246,129,4.2
1246,131,4.4
1246,135,4.9
1246,136,4.7
1246,148,4.5
1246,155,4
1247,7,4.3
1247,27,4.8
1247,79,4.8
1247,88,5.3
1247,91,4.1
1247,98,4.5
1247,109,4.1
1247,117,4.1
1248,2,4.1
1248,8,5
1248,27,4.2
1248,29,4.6
1248,39,5.2
1248,59,4
1248,64,4.2
1248,80,4.5
1248,91,4.2
1248,98,4.2
1248,108,5.5
1248,118,4.2
1248,136,4.1
1249,35,4.4
1249,39,4.2
